"Path","ExportStatus","ArtifactStatus","ArtifactImportFormat","ArtifactPayloadStatus","ExclusionPattern","SourceWidth","SourceHeight","DimensionStatus","SourceBytes","ImportMetadata","ImportModeName","ImportedFormats","VramTexture","CompressionTarget","AndroidFormat","Mipmaps","MipmapReview","SizeLimit","StaticMaxDisplayWidth","StaticMaxDisplayHeight","DisplayDiscovery","DisplayEvidence","DownsampleDecision","DecisionReasonCode"
"assets/content/fight/enemies/cave-trolls/cave-trolls-attack-03.png","included","included","astc","present","","512","512","measured","71427","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-attack-04.png","included","included","astc","present","","512","512","measured","83611","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-defeated.png","included","included","astc","present","","512","512","measured","53854","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-dizzy.png","included","included","astc","present","","512","512","measured","82841","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-hit.png","included","included","astc","present","","512","512","measured","81841","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-idle.png","included","included","astc","present","","512","512","measured","96528","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","213.6","213.6","partial-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-move-01.png","included","included","astc","present","","512","512","measured","96528","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-move-02.png","included","included","astc","present","","512","512","measured","95952","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-move-03.png","included","included","astc","present","","512","512","measured","104251","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-move-04.png","included","included","astc","present","","512","512","measured","95230","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-pound-source.png","included","included","astc","present","","1254","1254","measured","526307","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/cave-trolls/cave-trolls-states-source.png","included","included","default","present","","2172","724","measured","1143306","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","1080","1080","reviewed-static","Reviewed fixed-cell production atlas; each authored frame fits the native viewport.","keep-reviewed-authored-atlas","REVIEWED_AUTHORED_ATLAS"
"assets/content/fight/enemies/dragons/dragon-reaction-01.png","included","included","astc","present","","512","512","measured","129937","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragon-reaction-02.png","included","included","astc","present","","512","512","measured","132053","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragon-reaction-03.png","included","included","astc","present","","512","512","measured","97801","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragon-reaction-04.png","included","included","astc","present","","512","512","measured","126814","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-breath-01.png","included","included","astc","present","","512","512","measured","118893","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-breath-02.png","included","included","astc","present","","512","512","measured","122790","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-breath-03.png","included","included","astc","present","","1254","1254","measured","523261","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/dragons/dragons-breath-04.png","included","included","astc","present","","512","512","measured","128036","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-breath-far.png","included","included","astc","present","","1254","1254","measured","512590","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/dragons/dragons-breath-near.png","included","included","astc","present","","1254","1254","measured","520374","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/dragons/dragons-claw-01.png","included","included","astc","present","","512","512","measured","123427","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-claw-02.png","included","included","astc","present","","512","512","measured","125641","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-claw-03.png","included","included","astc","present","","512","512","measured","124027","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-claw-04.png","included","included","astc","present","","512","512","measured","124010","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-claw-far.png","included","included","astc","present","","512","512","measured","119955","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-claw-near.png","included","included","astc","present","","512","512","measured","110457","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-claw-vertical-far.png","included","included","astc","present","","512","512","measured","126817","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-claw-vertical-near.png","included","included","astc","present","","512","512","measured","122281","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-defeated.png","included","included","astc","present","","512","512","measured","97801","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-dizzy.png","included","included","astc","present","","512","512","measured","132053","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-hit.png","included","included","astc","present","","512","512","measured","129937","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-idle.png","included","included","astc","present","","512","512","measured","126814","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","213.6","213.6","partial-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-low-walk-01.png","included","included","astc","present","","1254","1254","measured","501289","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/dragons/dragons-low-walk-02.png","included","included","astc","present","","1254","1254","measured","487533","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/dragons/dragons-low-walk-03.png","included","included","astc","present","","1254","1254","measured","480070","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/dragons/dragons-low-walk-04.png","included","included","astc","present","","1254","1254","measured","503504","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/dragons/dragons-move-01.png","included","included","astc","present","","512","512","measured","124454","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-move-02.png","included","included","astc","present","","512","512","measured","127759","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-move-03.png","included","included","astc","present","","512","512","measured","126316","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-move-04.png","included","included","astc","present","","512","512","measured","123984","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-pounce-01.png","included","included","astc","present","","512","512","measured","96874","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-pounce-02.png","included","included","astc","present","","512","512","measured","84989","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-pounce-03.png","included","included","astc","present","","512","512","measured","97627","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-pounce-04.png","included","included","astc","present","","512","512","measured","120062","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/dragons/dragons-states-source.png","included","included","default","present","","2048","512","measured","483539","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","1080","1080","reviewed-static","Reviewed fixed-cell production atlas; each authored frame fits the native viewport.","keep-reviewed-authored-atlas","REVIEWED_AUTHORED_ATLAS"
"assets/content/fight/enemies/giants/giant-boulder-01.png","included","included","astc","present","","1254","1254","measured","654285","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giant-boulder-02.png","included","included","astc","present","","1254","1254","measured","556906","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giant-boulder-03.png","included","included","astc","present","","1254","1254","measured","643743","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-attack-01.png","included","included","astc","present","","512","512","measured","111880","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/giants/giants-attack-02.png","included","included","astc","present","","512","512","measured","99956","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/giants/giants-attack-03.png","included","included","astc","present","","512","512","measured","103249","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/giants/giants-attack-04.png","included","included","astc","present","","512","512","measured","110423","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/giants/giants-move-01.png","included","included","astc","present","","1254","1254","measured","450178","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-move-02.png","included","included","astc","present","","1254","1254","measured","438031","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-move-03.png","included","included","astc","present","","1254","1254","measured","428959","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-move-04.png","included","included","astc","present","","1254","1254","measured","462325","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-move-05.png","included","included","astc","present","","1254","1254","measured","507317","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-move-06.png","included","included","astc","present","","1254","1254","measured","513365","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-move-07.png","included","included","astc","present","","1254","1254","measured","451788","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-move-08.png","included","included","astc","present","","1254","1254","measured","478674","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/enemies/giants/giants-states-source.png","included","included","astc","present","","2172","724","measured","1377249","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","1080","1080","reviewed-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE; Reviewed fixed-cell production atlas; each authored frame fits the native viewport.","keep-reviewed-authored-atlas","REVIEWED_AUTHORED_ATLAS"
"assets/content/fight/enemies/goblins/goblin-shield.png","included","included","astc","present","","512","512","measured","166449","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-attack-01.png","included","included","astc","present","","512","512","measured","154498","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-attack-02.png","included","included","astc","present","","512","512","measured","163611","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-attack-03.png","included","included","astc","present","","512","512","measured","146832","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-attack-04.png","included","included","astc","present","","512","512","measured","180265","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-defeated.png","included","included","astc","present","","512","512","measured","100667","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-dizzy.png","included","included","astc","present","","512","512","measured","180005","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-hit.png","included","included","astc","present","","512","512","measured","157080","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-idle.png","included","included","astc","present","","512","512","measured","174661","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","213.6","213.6","partial-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-move-01.png","included","included","astc","present","","512","512","measured","174661","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-move-02.png","included","included","astc","present","","512","512","measured","167159","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/enemies/goblins/goblins-move-03.png","included","included","astc","present","","512","512","measured","169199","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
